DT,TYPE,NKB,S_UAH,S_FXU,S_FXD
2018-06-01,DFOOS,386,768080700.13,315809146.15,12083385.269723918
2018-06-01,DFOOS,387,31239296.380000003,36122125.74,1382092.847527973
2018-06-01,DFOOS,389,574669932.9200001,1286112620.9099998,49208816.426515386
2018-06-01,DFOOS,392,198747542.08999997,117489658.6,4495350.522235444
2018-06-01,DFOOS,394,140714800.98000002,50746225.51,1941635.3240459256
2018-06-01,DFOOS,395,37649413.38999999,203793270.94000003,7797470.8401118675
2018-06-01,DFOOS,430,3412884.12,37244302.96,1425029.2217763844
2018-06-01,DFOOS,455,4969438.4,0,0.0
2018-06-01,DFOOS,512,1452858.58,49320780.08,1887095.40168574
2018-06-01,DFOOS,553,1508361.72,84363532.86,3227889.637427443
2018-06-01,DFOOS,634,484738.13999999996,411151.98,15731.36129626252
2018-06-01,DFOOS,694,109132579.38,89800270.53999998,3435908.2993273167
2018-06-01,DFOOS,774,94903681.98,37444731.24,1432697.942444271
2018-06-01,DSG,2,15267566902.460003,35634657590.21,1363441502.1428258
2018-06-01,DSG,5,4318144561.349999,1396332895.8799999,53426028.19265225
2018-06-01,DSG,6,42388528220.80999,11431561859.16,437390645.1502931
2018-06-01,DSG,29,438931325.05,154849940.82000002,5924817.304161566
2018-06-01,DSG,36,23401847689.679993,7071767501.789999,270577633.05390453
2018-06-01,DSG,43,42354309.53,18269784.43,699032.4591727896
2018-06-01,DSG,46,24243299029.909996,12736608478.84,487323907.98573464
2018-06-01,DSG,49,130001289.38999999,9326017.399999999,356828.99830527586
2018-06-01,DSG,62,4129979832.93,2006016188.3,76753529.00963455
2018-06-01,DSG,72,24137210.43,60445649.71,2312751.490033773
2018-06-01,DSG,88,3485033636.75,1838006979.0599997,70325216.12238103
2018-06-01,DSG,91,458155112.8,57153055.46000001,2186771.3360558045
2018-06-01,DSG,95,73539133.92,41861017.660000004,1601672.4351873142
2018-06-01,DSG,96,426077270.18,20379711.72,779761.800444195
2018-06-01,DSG,97,492105633.4499999,108272480.02000001,4142685.8789224
2018-06-01,DSG,101,856115645.8,276214006.41,10568409.10731813
2018-06-01,DSG,105,1132985011.2099996,423160004.78,16190808.375341777
2018-06-01,DSG,106,4555521907.799999,1232808620.5100002,47169316.36420626
2018-06-01,DSG,113,697574181.96,134283407.86,5137907.411120915
2018-06-01,DSG,115,17502324614.760002,7783388080.9800005,297805424.67756027
2018-06-01,DSG,123,316990020.50000006,74331257.1,2844038.0149585526
2018-06-01,DSG,128,118509732.14999999,19803866.759999998,757729.01072884
2018-06-01,DSG,129,106027817.14,12721367.799999999,486740.77416443493
2018-06-01,DSG,133,169652893.52,14249520.489999998,545210.4477927743
2018-06-01,DSG,136,13329900460.440002,6354086464.8,243117958.19507
2018-06-01,DSG,142,642992138.48,42302407.800000004,1618560.7589768479
2018-06-01,DSG,143,243078651.21999997,108794108.89999999,4162644.2708869595
2018-06-01,DSG,146,125918844.68,14693351.990000002,562192.1820924903
2018-06-01,DSG,153,861794550.2599999,324453148.55999994,12414119.235683355
2018-06-01,DSG,171,13162135892.72,6191481410.989999,236896417.31842554
2018-06-01,DSG,205,258715030.05999997,56993548.83,2180668.346047878
2018-06-01,DSG,231,157931033.26,46502140.739999995,1779249.5539741497
2018-06-01,DSG,240,279317951.79,9159629.82,350462.73166054074
2018-06-01,DSG,241,294122809.99,32332529.530000005,1237096.5686666693
2018-06-01,DSG,242,1235677684.98,1105758209.73,42308155.49902267
2018-06-01,DSG,251,464720199.50000006,159882587.05,6117374.752432649
2018-06-01,DSG,270,3101836293.5899997,1461467827.4599998,55918199.437193796
2018-06-01,DSG,272,9705282725.100002,5792362899.929999,221625476.6372905
2018-06-01,DSG,274,25492409630.350002,19677267423.709995,752885108.7268481
2018-06-01,DSG,286,320065911.34999996,88333216.35,3379776.3563312367
2018-06-01,DSG,288,1172853425.27,89837760.28999999,3437342.7197626913
2018-06-01,DSG,290,458641019.78999996,228468425.09000003,8741583.440456444
2018-06-01,DSG,295,4159202974.7599998,1375357595.8499997,52623478.188954264
2018-06-01,DSG,296,10758706784.339998,3603170482.7400002,137863319.24270818
2018-06-01,DSG,297,11951855043.48,5553054597.329999,212469141.38287696
2018-06-01,DSG,298,4900247986.26,1306927787.24,50005239.44746016
2018-06-01,DSG,305,2649109827.16,873620902.1700001,33426194.48896509
2018-06-01,DSG,311,44625116.199999996,8781597.030000001,335998.56587609265
2018-06-01,DSG,313,199551.78,0,0.0
2018-06-01,DSG,320,366309459.37999994,1206052413.92,46145579.2225665
2018-06-01,DSG,325,15640457.75,2768407.55,105923.89554916152
2018-06-01,DSG,326,108176619.85000001,18287433.55,699707.7439744852
2018-06-01,DSG,329,163238827.44000003,31107935.43,1190241.5535737795
2018-06-01,DSG,331,457164711.56,90943156.63999999,3479637.029904212
2018-06-01,DSG,377,445978609.19000006,20753011.05,794044.8561451129
2018-06-01,DSG,381,677832327.2,414222698.21000004,15848852.10246154
2018-06-01,DSG,386,696917166.7399999,152466616.0,5833627.31687324
2018-06-01,DSG,387,122884498.37,22633533.830000002,865996.797804331
2018-06-01,DSG,389,1762262610.3000002,3704636282.5200005,141745570.16985542
2018-06-01,DSG,392,335681667.45,70185871.13000001,2685428.6257820064
2018-06-01,DSG,394,50593624.660000004,21361772.98,817337.1040974153
2018-06-01,DSG,395,34239998.74999999,22097191.4,845475.4408480896
2018-06-01,DSG,407,1724694846.6,743963691.1,28465293.091851693
2018-06-01,DSG,430,28291893.36,177774.61000000002,6801.953426594624
2018-06-01,DSG,455,519616625.44,232794368.06999996,8907101.242329637
2018-06-01,DSG,512,4368199.1,66892.26999999999,2559.40994689395
2018-06-01,DSG,553,900375376.9999999,177876374.30999997,6805847.09902124
2018-06-01,DSG,634,8095046.850000001,7012267.850000001,268301.0770239171
2018-06-01,DSG,694,506687092.27000016,63552189.94,2431612.9065335896
2018-06-01,DSG,774,141785858.17999998,7563153.92,289378.89793152444
2018-06-01,LFONET,2,145156680.52000004,38221101.26999998,1462403.156174533
2018-06-01,LFONET,5,1381476017.2500005,4296470222.280003,164390124.9492221
2018-06-01,LFONET,6,4686374721.920001,37403167.359999955,1431107.6389921159
2018-06-01,LFONET,29,3331582.3000000003,0,0.0
2018-06-01,LFONET,36,3911790159.9699993,206964483.4500003,7918806.726034254
2018-06-01,LFONET,43,871173.95,0,0.0
2018-06-01,LFONET,46,4320651357.140002,956434303.1000004,36594773.49034086
2018-06-01,LFONET,49,2047823.74,239991.09999999998,9182.460223072421
2018-06-01,LFONET,62,758577167.35,1940365.4100000008,74241.62060822512
2018-06-01,LFONET,72,1542445.85,0.019999995827674866,0.0007652335334569216
2018-06-01,LFONET,88,3234394536.5199995,36940661.56,1413411.3947920576
2018-06-01,LFONET,91,58626436.339999996,14272258.67,546080.4485277808
2018-06-01,LFONET,95,19568044.619999997,3025948.9700000007,115777.86032095345
2018-06-01,LFONET,96,3132311987.1099997,34844740.15999998,1333217.942259084
2018-06-01,LFONET,97,136641090.04,154697042.71999997,5918967.167546362
2018-06-01,LFONET,101,63951249.15999999,4688563.280000001,179392.26005446818
2018-06-01,LFONET,105,140109986.71,219579482.82999998,8401477.666835513
2018-06-01,LFONET,106,145481348.65999997,58575366.36,2241191.3260641526
2018-06-01,LFONET,113,59829307.379999995,1462747.4500000004,55967.159932287555
2018-06-01,LFONET,115,4943756619.39,63871064.099999785,2443813.5643511675
2018-06-01,LFONET,123,18792835.040000003,3951198.75,151179.46188558024
2018-06-01,LFONET,128,1650323.9800000004,121304.16999999997,4641.3000978695245
2018-06-01,LFONET,129,7645184.4,11053453.780000001,422923.5986768657
2018-06-01,LFONET,133,4917460.1,0,0.0
2018-06-01,LFONET,136,2840072315.6200004,885861563.7400002,33894542.64008659
2018-06-01,LFONET,142,2858171264.92,0.02999999956227839,0.0011478500564408023
2018-06-01,LFONET,143,32960128.04,2004658.9700000002,76701.59957119382
2018-06-01,LFONET,146,3154276.44,1352786.2300000004,51759.86004187281
2018-06-01,LFONET,153,132677787.06000002,54893102.53,2100301.7632852267
2018-06-01,LFONET,171,3412896837.2400002,10748144.110000005,411241.94089666323
2018-06-01,LFONET,205,39477104.35,2757596.0500000007,105510.22950612183
2018-06-01,LFONET,231,53154328.489999995,4932.54,188.72721675392822
2018-06-01,LFONET,240,21582446.089999996,0,0.0
2018-06-01,LFONET,241,85503511.74,690920.7100000001,26435.78006381058
2018-06-01,LFONET,242,255988797.5,969893144.26,37109731.226691715
2018-06-01,LFONET,251,26540551.559999995,16705911.720000006,639196.0779339712
2018-06-01,LFONET,270,328557837.40999997,49157128.37000004,1880833.8139955616
2018-06-01,LFONET,272,9354862886.58,456489461.14000034,17466049.029192403
2018-06-01,LFONET,274,1948745746.6200001,76529170.69000077,2928133.858987473
2018-06-01,LFONET,286,34033809.20000001,0,0.0
2018-06-01,LFONET,288,35763571.300000004,3588394.0700000003,137297.94901762594
2018-06-01,LFONET,290,3310105.75,926424.7799999998,35446.559026641495
2018-06-01,LFONET,295,11284579.16,9467437.040000001,362239.94987415185
2018-06-01,LFONET,296,4094249207.43,650083341.7300005,24873274.16357407
2018-06-01,LFONET,297,54366585.800000004,0,0.0
2018-06-01,LFONET,298,34797805.559999995,36166821.90999998,1383802.997625825
2018-06-01,LFONET,305,15900946.110000001,0,0.0
2018-06-01,LFONET,311,1426372.4099999997,0.0,-1.1641532182693481e-10
2018-06-01,LFONET,320,43338991.73,0.0,0.0
2018-06-01,LFONET,325,936394342.4999998,0,0.0
2018-06-01,LFONET,326,4827147.6499999985,0.0,0.0
2018-06-01,LFONET,329,0.0,-0.009999999776482582,-0.0003826167085207999
2018-06-01,LFONET,331,1539101.4900000002,0.0,0.0
2018-06-01,LFONET,377,60249548.21,0,0.0
2018-06-01,LFONET,381,3927406.3400000003,0,0.0
2018-06-01,LFONET,386,620780792.9100001,0,0.0
2018-06-01,LFONET,389,23394354.55,121130.37,4634.650219658333
2018-06-01,LFONET,392,22567778.72,0,0.0
2018-06-01,LFONET,394,164736775.62000003,0,0.0
2018-06-01,LFONET,395,4298863.79,0,0.0
2018-06-01,LFONET,430,1433364.7500000002,0,0.0
2018-06-01,LFONET,553,561600.0,0,0.0
2018-06-01,LFONET,634,4694766.4,0,0.0
2018-06-01,LFONET,694,54280527.96999999,0,0.0
2018-06-01,LFONET,774,1284550.83,0,0.0
2018-06-01,LSGNET,2,12931885124.279999,46720831642.46999,1787617033.0726595
2018-06-01,LSGNET,5,3786424416.910001,3037117739.6799994,116205196.09851874
2018-06-01,LSGNET,6,37884296812.73,29335702007.500008,1122432943.5540512
2018-06-01,LSGNET,29,625801836.98,7378141.140000001,282300.0000344355
2018-06-01,LSGNET,36,27154190680.009995,7962858413.52,304672259.28005236
2018-06-01,LSGNET,43,76010859.22,19111983.170000006,731256.3892684128
2018-06-01,LSGNET,46,6072006205.889983,1436864100.1999965,54976819.74892891
2018-06-01,LSGNET,49,361209361.24000007,36976261.4,1414773.5041150616
2018-06-01,LSGNET,62,4820391879.27,5020320756.219999,192085855.0631878
2018-06-01,LSGNET,72,8511513.190000001,0,0.0
2018-06-01,LSGNET,88,3245265816.3400006,1731029732.2900002,66232088.030383766
2018-06-01,LSGNET,91,563788564.79,471237511.08,18030334.046186507
2018-06-01,LSGNET,95,93220501.89,187177925.26999998,7161739.970478062
2018-06-01,LSGNET,96,16097333.62,60666780.51,2321212.3236859213
2018-06-01,LSGNET,97,824178990.9000001,244971109.81,9373003.714022025
2018-06-01,LSGNET,101,1105682255.0600002,977060827.48,37383978.75528437
2018-06-01,LSGNET,105,839230942.6800002,308216893.89000005,11792893.020715596
2018-06-01,LSGNET,106,6698637123.629998,8762501890.279997,335267953.9453464
2018-06-01,LSGNET,113,798798791.1200001,117693782.53999999,4503160.6450259425
2018-06-01,LSGNET,115,8415644321.080002,9560090945.199999,365785043.0005689
2018-06-01,LSGNET,123,568783476.0300001,308971085.75,11821749.660628553
2018-06-01,LSGNET,128,97374219.56,0,0.0
2018-06-01,LSGNET,129,58179241.25999999,0,0.0
2018-06-01,LSGNET,133,459609868.95,73913033.73,2828036.0904730847
2018-06-01,LSGNET,136,13738349424.759996,3810553845.62,145798152.99517897
2018-06-01,LSGNET,142,56146941.45999998,50384860.879999995,1927808.9098955663
2018-06-01,LSGNET,143,290197566.6100001,348523178.16,13335078.760308126
2018-06-01,LSGNET,146,292299951.05999994,80812403.56,3092017.50073472
2018-06-01,LSGNET,153,365343492.37,266577173.39000002,10199687.784391819
2018-06-01,LSGNET,171,12252768463.179998,4528804252.460001,173279612.89520818
2018-06-01,LSGNET,205,315390865.95,66223669.37000001,2533828.1703610034
2018-06-01,LSGNET,231,309436698.37000006,509164.12999999523,19481.469815923367
2018-06-01,LSGNET,240,259767537.11,14304781.33,547324.8198057095
2018-06-01,LSGNET,241,244997429.97000003,35320538.640000015,1351422.7865920546
2018-06-01,LSGNET,242,775794937.2399999,857490125.2399999,32809004.028456427
2018-06-01,LSGNET,251,677641738.9300001,515582624.14,19727052.119319625
2018-06-01,LSGNET,270,1114988482.67,2636108239.24,100861903.0061314
2018-06-01,LSGNET,272,3106776018.129999,15084493016.380005,577157890.8889667
2018-06-01,LSGNET,274,13423793129.189997,14657636540.100002,560825649.3416679
2018-06-01,LSGNET,286,624200835.13,26959410.880000003,1031512.0770856331
2018-06-01,LSGNET,288,408523006.18999994,119474912.14000002,4571309.637651656
2018-06-01,LSGNET,290,484641374.7199999,141661375.18,5420200.760511906
2018-06-01,LSGNET,295,5634182383.170001,1121758320.9900002,42920346.47281162
2018-06-01,LSGNET,296,9037503865.620003,3889460549.8600006,148817255.25779432
2018-06-01,LSGNET,297,4239712601.4500003,232495184.35,8895653.973625543
2018-06-01,LSGNET,298,10624427481.91,4149206811.0200005,158755580.93401098
2018-06-01,LSGNET,305,2667992750.9300003,2934770474.71,112289218.84133178
2018-06-01,LSGNET,311,92597356.27,3489090.809999991,133498.44047346944
2018-06-01,LSGNET,320,710377724.0099999,2235686863.35,85541112.54107726
2018-06-01,LSGNET,325,-9.313225746154785e-10,36819586.74,1408778.8700081578
2018-06-01,LSGNET,326,348722438.00999993,75361244.14999999,2883447.039363644
2018-06-01,LSGNET,329,269968827.92,449912814.06,17214415.530228116
2018-06-01,LSGNET,331,647844246.25,562062762.29,21505459.817460462
2018-06-01,LSGNET,377,245821537.18999994,153460587.82999998,5871658.338822925
2018-06-01,LSGNET,381,192475388.56999996,337105931.5,12898235.83858121
2018-06-01,LSGNET,386,732836518.9800001,7736696.06,296018.9099885418
2018-06-01,LSGNET,387,270046275.71999997,80787210.20000002,3091053.560713255
2018-06-01,LSGNET,389,829102246.67,927992283.7299998,35506534.336768575
2018-06-01,LSGNET,392,283050160.88,1738031.8399999999,66500.00036348577
2018-06-01,LSGNET,394,121167628.33000004,0,0.0
2018-06-01,LSGNET,395,319938627.8999999,72508061.80999999,2774279.5187921617
2018-06-01,LSGNET,407,1021892378.9499999,0,0.0
2018-06-01,LSGNET,430,138884505.92000002,9852455.53,376971.4002053197
2018-06-01,LSGNET,455,729514624.8800001,592399964.52,22666211.831832156
2018-06-01,LSGNET,512,16353337.389999999,0,0.0
2018-06-01,LSGNET,553,9623806.129999999,75726462.16000001,2897420.8902671766
2018-06-01,LSGNET,634,172912147.53999996,0,0.0
2018-06-01,LSGNET,694,304929799.43000007,10065517.31,385123.49967862107
2018-06-01,LSGNET,774,37216858.04,24914475.709999997,953269.4428492517
2018-07-01,DFOOS,2,7734632993.889999,16459403711.749998,628481303.9798511
2018-07-01,DFOOS,5,3396746419.1200004,3142895058.8999996,120007432.80142133
2018-07-01,DFOOS,6,53420772797.21,38596065277.35,1473741446.4585934
2018-07-01,DFOOS,29,352259885.49000007,189709214.76999995,7243804.014025645
2018-07-01,DFOOS,36,15114048087.819998,7578507132.19,289375613.36193556
2018-07-01,DFOOS,43,31276474.889999997,84318584.77000001,3219597.4431415736
2018-07-01,DFOOS,46,103414609305.48001,71377500838.56999,2725458685.3485613
2018-07-01,DFOOS,49,103988613.16000001,85080378.22,3248685.5528449356
2018-07-01,DFOOS,62,2829517986.6,3390123361.69,129447529.71132724
2018-07-01,DFOOS,72,2648474.72,2393739.3299999996,91401.87833367761
2018-07-01,DFOOS,88,3137707277.75,2275670712.58,86893579.00918587
2018-07-01,DFOOS,91,397801862.81999993,449706497.21,17171468.09959995
2018-07-01,DFOOS,95,47427623.73,173577039.8,6627817.521517483
2018-07-01,DFOOS,96,2668865305.9500003,485577584.98999995,18541159.76145865
2018-07-01,DFOOS,97,164854212.42999998,309173562.12999994,11805397.503242753
2018-07-01,DFOOS,101,919194804.09,835153580.4,31889272.565720867
2018-07-01,DFOOS,105,566278441.04,1297205475.9799995,49532133.93093404
2018-07-01,DFOOS,106,3193102528.75,5193731410.709998,198315998.96865758
2018-07-01,DFOOS,113,542787103.41,110851891.89,4232737.879436423
2018-07-01,DFOOS,115,7733032367.780001,8601711433.2,328445362.46089506
2018-07-01,DFOOS,123,123963505.40000002,306654130.7,11709196.232641203
2018-07-01,DFOOS,128,67045880.660000004,8117486.0600000005,309955.8351791981
2018-07-01,DFOOS,129,45913082.739999995,65105810.31,2485982.1945483573
2018-07-01,DFOOS,133,83776912.25999999,90270065.96000001,3446847.149413288
2018-07-01,DFOOS,136,7206205498.16,6287830864.15,240092788.8951807
2018-07-01,DFOOS,142,1997222754.1200001,262085774.83999997,10007410.499836383
2018-07-01,DFOOS,143,247399997.67,380934761.29,14545507.218823656
2018-07-01,DFOOS,146,143834540.39,219507348.17999998,8381607.671415321
2018-07-01,DFOOS,153,600848296.6600001,615850177.2099999,23515452.27321065
2018-07-01,DFOOS,171,3027155284.3799996,3837474011.62,146529042.792116
2018-07-01,DFOOS,205,127303954.57000001,102966868.80999999,3931658.3461789736
2018-07-01,DFOOS,231,197906416.35,76296019.42,2913266.0340132965
2018-07-01,DFOOS,240,201254873.83,58273915.33,2225115.0124268923
2018-07-01,DFOOS,241,105100442.01,33248691.660000004,1269558.816106047
2018-07-01,DFOOS,242,1407113040.97,1230685230.06,46992143.319547735
2018-07-01,DFOOS,251,320829995.65000004,580554017.7800001,22167713.51593044
2018-07-01,DFOOS,270,1932795993.29,1953438873.1399999,74589567.86870298
2018-07-01,DFOOS,272,10336805000.15,15949611291.399998,609015531.6644249
2018-07-01,DFOOS,274,8803481057.34,9606176046.06,366799560.50764483
2018-07-01,DFOOS,286,290936778.8899999,211112831.19000003,8061073.764078815
2018-07-01,DFOOS,288,148877543.56,354217624.90000004,13525347.496694244
2018-07-01,DFOOS,290,108181471.97000001,196513291.78000003,7503609.002499889
2018-07-01,DFOOS,295,832700.87,18291734.28,698446.5059411963
2018-07-01,DFOOS,296,5210379755.46,5452111111.5,208181897.76537392
2018-07-01,DFOOS,297,10788928.85,1763.58,67.34004934100622
2018-07-01,DFOOS,298,2245477196.9100003,2657603582.9,101477197.74624395
2018-07-01,DFOOS,305,623751873.74,1832004467.3799999,69952750.21621531
2018-07-01,DFOOS,311,6556089.659999999,4518507.6899999995,172533.44378611463
2018-07-01,DFOOS,313,20177.63,0,0.0
2018-07-01,DFOOS,320,630764177.36,1035500995.5299999,39539282.67027935
2018-07-01,DFOOS,325,1341244991.59,114235954.81,4361953.998923982
2018-07-01,DFOOS,326,142198701.57000002,167536375.35,6397162.466393551
2018-07-01,DFOOS,329,13440339.209999999,17040538.740000002,650671.2026383425
2018-07-01,DFOOS,331,16275487.069999998,209275211.02,7990906.585432069
2018-07-01,DFOOS,377,121356155.22999999,134129299.12000002,5121555.937817045
2018-07-01,DFOOS,381,92483377.90999997,418021125.74,15961602.667820325
2018-07-01,DFOOS,386,779448868.68,287625824.8399999,10982624.681881862
2018-07-01,DFOOS,387,34656276.75,37772575.14,1442297.5275657838
2018-07-01,DFOOS,389,578203199.0500001,1297634198.6699998,49548504.15916196
2018-07-01,DFOOS,392,220144296.14,117099729.27,4471303.568230685
2018-07-01,DFOOS,394,109797810.25,51638466.04,1971748.8580203187
2018-07-01,DFOOS,395,84514385.99,195974760.09000003,7483045.8578870585
2018-07-01,DFOOS,407,0,0,0.0
2018-07-01,DFOOS,430,3450473.1699999995,37387396.78000001,1427589.9839513814
2018-07-01,DFOOS,455,5230951.58,0,0.0
2018-07-01,DFOOS,512,1039110.8600000001,7678257.309999999,293184.4464715758
2018-07-01,DFOOS,553,1633533.47,84632298.53,3231576.202300417
2018-07-01,DFOOS,634,524065.28,370849.99,14160.433110327665
2018-07-01,DFOOS,694,112801413.86999997,96486416.32000001,3684210.546573259
2018-07-01,DFOOS,774,109671965.72999999,43851373.05,1674408.6601446322
2018-07-01,DSG,2,15594988522.510002,36140171514.82,1379966280.520536
2018-07-01,DSG,5,4187735688.67,1208579149.55,46148050.87561003
2018-07-01,DSG,6,28368757479.57,11875882588.430002,453465405.2965405
2018-07-01,DSG,29,444449567.18000007,138722016.58,5296922.986868236
2018-07-01,DSG,36,22465881197.140003,7460774508.820002,284880143.54101324
2018-07-01,DSG,43,77720544.58,51837370.010000005,1979343.7520165776
2018-07-01,DSG,46,24949324010.019993,12604513878.859999,481287260.30110925
2018-07-01,DSG,49,148699780.59999996,4571107.100000001,174541.88506164952
2018-07-01,DSG,62,4212191124.8700004,1938801151.2400002,74030645.15752122
2018-07-01,DSG,72,35128254.57999999,2523766.5,96366.79971148379
2018-07-01,DSG,88,3487572197.049999,1788292156.3999996,68283651.463563
2018-07-01,DSG,91,453428924.73999995,84735798.46000001,3235528.2149071535
2018-07-01,DSG,95,75502766.05000001,46353904.720000006,1769964.6349998876
2018-07-01,DSG,96,427180873.44,21193730.19,809255.5124885592
2018-07-01,DSG,97,638087232.32,116487575.75,4447929.268090588
2018-07-01,DSG,101,945544987.7700001,278534768.36,10635494.303943194
2018-07-01,DSG,105,1163073840.3799999,419850806.09999996,16031466.674965262
2018-07-01,DSG,106,5177875746.050002,1286347589.5200002,49117539.4073199
2018-07-01,DSG,113,585775369.4300001,140627791.12,5369692.553066784
2018-07-01,DSG,115,17239918072.36,9264192947.759998,353741372.77966416
2018-07-01,DSG,123,342821748.04999995,76800249.49,2932519.4150864654
2018-07-01,DSG,128,103253672.45,19529002.36,745690.0069761662
2018-07-01,DSG,129,57470095.25999999,12922680.819999998,493436.0584928809
2018-07-01,DSG,133,176301899.70999998,14924860.16,569886.718823086
2018-07-01,DSG,136,13958607774.849998,6634528922.07,253331011.33292884
2018-07-01,DSG,142,680880977.09,42807746.33,1634559.1070660125
2018-07-01,DSG,143,245380030.62999997,119199494.36,4551480.415759644
2018-07-01,DSG,146,120192830.41000001,13892683.830000002,530474.3842588367
2018-07-01,DSG,153,930292965.64,439518511.16,16782452.867349364
2018-07-01,DSG,171,13671535134.990002,5917438666.009999,225949835.98220178
2018-07-01,DSG,205,226015979.22,12541888.649999999,478895.99594030663
2018-07-01,DSG,231,149946857.06,44573941.94,1701999.030133448
2018-07-01,DSG,240,257732638.40999997,5722851.15,218519.7602673166
2018-07-01,DSG,241,244403819.44999996,29118290.17,1111844.711764443
2018-07-01,DSG,242,1231410982.15,1120629590.14,42789809.3043804
2018-07-01,DSG,251,436427088.3899999,194135309.5,7412808.786990957
2018-07-01,DSG,270,2939636347.9,1310205806.65,50028534.94975213
2018-07-01,DSG,272,9771955747.219997,5400674980.8099985,206217874.82421166
2018-07-01,DSG,274,26323026005.08,19575892742.36,747480456.3245037
2018-07-01,DSG,286,362162253.76,75038737.35000001,2865258.3243378852
2018-07-01,DSG,288,809973468.67,68818971.41000001,2627764.5076189893
2018-07-01,DSG,290,661981916.5299996,286036972.21999997,10921956.374333361
2018-07-01,DSG,295,4187897251.5800004,1279528549.51,48857163.07580576
2018-07-01,DSG,296,9845586616.689999,3308909796.7899995,126346493.4852842
2018-07-01,DSG,297,11959446986.439999,5115415651.930001,195325611.76738322
2018-07-01,DSG,298,4880134488.610001,1596737689.5799997,60969388.857302465
2018-07-01,DSG,305,2391294715.0999994,924121861.8000001,35286412.734729655
2018-07-01,DSG,311,44994855.6,8693689.459999999,331957.4259130778
2018-07-01,DSG,313,211709.07,0,0.0
2018-07-01,DSG,320,523444083.14,1126163307.8700001,43001107.2466214
2018-07-01,DSG,325,16044136.739999998,2747815.2300000004,104921.81424611778
2018-07-01,DSG,326,133660168.52,29937814.960000005,1143137.2189343916
2018-07-01,DSG,329,197823136.84,48905368.34,1867389.0138557272
2018-07-01,DSG,331,487622471.23999995,151626821.37,5789676.471992048
2018-07-01,DSG,377,348904900.13,61363626.49,2343091.6859908123
2018-07-01,DSG,381,624594764.9,284629084.88000005,10868197.994819995
2018-07-01,DSG,386,702033950.2999998,126557905.2,4832451.933375513
2018-07-01,DSG,387,300181520.93999994,112951046.11,4312891.4016748145
2018-07-01,DSG,389,1400157860.5700002,3792043048.8899994,144794319.51795343
2018-07-01,DSG,392,328308588.95,61924166.27,2364495.1814051378
2018-07-01,DSG,394,63506427.13,41560251.28,1586925.1022464628
2018-07-01,DSG,395,34485524.53,17062108.950000003,651494.8335514261
2018-07-01,DSG,407,1529566935.13,791948360.34,30239536.432044234
2018-07-01,DSG,430,25926427.68,46907.21,1791.0918902737276
2018-07-01,DSG,455,505238137.49000007,333942691.64,12751175.071222188
2018-07-01,DSG,512,3152950.2600000002,83098.74,3173.019228940818
2018-07-01,DSG,553,898994971.65,314713830.64000005,12016945.578649493
2018-07-01,DSG,634,6451600.22,13173597.8,503017.0028297957
2018-07-01,DSG,694,563253799.6899999,65721200.339999996,2509480.076688188
2018-07-01,DSG,774,138329940.13000003,9748202.85,372222.672578016
2018-07-01,LFONET,2,142284874.09,37094685.16999996,1416413.1650602147
2018-07-01,LFONET,5,1678627287.76,4111679491.889997,156999228.76097238
2018-07-01,LFONET,6,4452179457.7699995,34718924.08000003,1325697.7628538883
2018-07-01,LFONET,29,3147952.5700000003,0,0.0
2018-07-01,LFONET,36,3990823209.9099994,208252392.52999943,7951851.568033618
2018-07-01,LFONET,43,953620.27,0,0.0
2018-07-01,LFONET,46,33341969499.960003,894883656.9199996,34169989.23295386
2018-07-01,LFONET,49,2084152.7400000007,239991.01,9163.750130301953
2018-07-01,LFONET,62,1027322279.6099999,2078364.0599999998,79359.6765380499
2018-07-01,LFONET,72,1756739.52,-0.040000006556510925,-0.0015273485332727432
2018-07-01,LFONET,88,3377807279.369998,33866856.50999998,1293162.6512027676
2018-07-01,LFONET,91,65324750.23,14436105.200000001,551224.235055941
2018-07-01,LFONET,95,19105081.680000003,3202668.6100000003,122289.8094899533
2018-07-01,LFONET,96,3131146105.32,33110819.669999987,1264294.3502982343
2018-07-01,LFONET,97,132694298.94,142033672.52000004,5423374.338323821
2018-07-01,LFONET,101,61895836.85,6445115.219999999,246098.49109383766
2018-07-01,LFONET,105,138607724.69000003,183271874.92,6998002.415502284
2018-07-01,LFONET,106,149423277.05999997,50253644.900000006,1918871.2318870747
2018-07-01,LFONET,113,63502517.39,1462494.94,55843.50095860235
2018-07-01,LFONET,115,6712457239.960001,52388548.589999996,2000389.8019677622
2018-07-01,LFONET,123,19570476.119999994,3152554.14,120376.25247382795
2018-07-01,LFONET,128,2495339.4,121978.41999999998,4657.590141268332
2018-07-01,LFONET,129,7433943.5200000005,11298469.050000014,431417.60697265336
2018-07-01,LFONET,133,5446686.44,0,0.0
2018-07-01,LFONET,136,2894435578.84,871958992.4899998,33294640.20776525
2018-07-01,LFONET,142,2919702335.0,0.019999999776473487,0.0007636744166070741
2018-07-01,LFONET,143,32941427.760000005,1776644.5000000007,67838.9005837146
2018-07-01,LFONET,146,3434691.64,970032.2000000003,37039.44034881596
2018-07-01,LFONET,153,141059602.59,53689623.88,2050069.699803392
